Name,Price,Rating,Link,Image
HP  EliteBook 820 Core I5 8GB RAM 512GB SSD Slim Ultrabook Laptop Renewed,24500,No Ratings,https://www.jumia.co.ke/hp-elitebook-820-core-i5-8gb-ram-512gb-ssd-slim-ultrabook-laptop-renewed-166849082.html,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/0948661/1.jpg?6405
"DELL Latitude 7490 , Core I5-8350U,16GB RAM, 256GB SSD, Touchscreen, Windows 10Pro",35600,No Ratings,https://www.jumia.co.ke/customer/account/login/?tkWl=DE168CL2DLUQDNAFAMZ-206234686&return=%2Fcatalog%2F%3Fq%3Dlapto%26page%3D2,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/7869651/1.jpg?6602
"HP  Chromebook Laptop 11 G5 11.6"" TOUCH - Intel Celeron –4GB RAM –16GB SSD eMMC- HDMI - HD Camera - Refurb - Touchscreen",9999,No Ratings,https://www.jumia.co.ke/hp-chromebook-laptop-11-g5-11.6-touch-intel-celeron-4gb-ram-16gb-ssd-emmc-hdmi-hd-camera-refurb-touchscreen-281769504.html,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/5967182/1.jpg?3273
Lenovo Refurbished Thinkpad X250 Intel Core I5 - 8 GB RAM - 1TB HDD 12.5'' Black (6 Months WRTY),18998,3.9 out of 5,https://www.jumia.co.ke/customer/account/login/?tkWl=LE842CL0Q411BNAFAMZ-51361026&return=%2Fcatalog%2F%3Fq%3Dlapto%26page%3D2,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/857983/1.jpg?4656
"Lenovo Refurbished X131e - 11.6"" - Intel Dual-Ccore - 4GB RAM - 320GB HDD - Black (6 Months WRTY)",12490,3.9 out of 5,https://www.jumia.co.ke/customer/account/login/?tkWl=LE842EL025V72NAFAMZ-30935216&return=%2Fcatalog%2F%3Fq%3Dlapto%26page%3D2,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/632942/1.jpg?2887
"HP Refurbished Elitebook 820 G3 Core I5 8GB RAM 500GB HDD 6th Gen 12.5"" Ultraslim DOS",21000,5 out of 5,https://www.jumia.co.ke/hp-refurbished-elitebook-820-g3-core-i5-8gb-ram-500gb-hdd-6th-gen-12.5-ultraslim-dos-245291509.html,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/5192542/1.jpg?7831
"Lenovo Refurbished Activated windows 11 pro,office 2021 active Yoga 11e 8GB ram 256GB SSD-x360 Touch Screen- Intel Celeron With free wireless mouse .",18800,1 out of 5,https://www.jumia.co.ke/lenovo-refurbished-activated-windows-11-prooffice-2021-active-yoga-11e-8gb-ram-256gb-ssd-x360-touch-screen-intel-celeron-with-free-wireless-mouse-.-191275220.html,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/2572191/1.jpg?2757
"HP Elitebook  840 G2 Refurbished Intel Core I5 -8GB Ram -256GB SSD-5th Gen-Dos-Black-14""",18999,3.2 out of 5,https://www.jumia.co.ke/customer/account/login/?tkWl=HP246CL1BDNN2NAFAMZ-101144938&return=%2Fcatalog%2F%3Fq%3Dlapto%26page%3D2,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/579118/1.jpg?1112
"HP Refurbished ProBook X360 11 EE  Intel Celeron 4GB 128GB SSD 2-in-1 11.6"" Touchscreen Ultraslim Laptop + Bag (6 Months WRTY)",18999,5 out of 5,https://www.jumia.co.ke/customer/account/login/?tkWl=HP246CL25P0LSNAFAMZ-212136391&return=%2Fcatalog%2F%3Fq%3Dlapto%26page%3D2,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/4976161/1.jpg?1984
"Lenovo  8GB RAM, 500GB Hard disk, X131e 12.5'' Screen Display, HDMI Port & Bluetooth,Webcam, Windows 11 PRO Activated, Office & Basic software Installed + Free Bag + Charger + Free wireless Mouse + Free Extension",14999,5 out of 5,https://www.jumia.co.ke/lenovo-8gb-ram-500gb-hard-disk-x131e-12.5-screen-display-hdmi-port-bluetoothwebcam-windows-11-pro-activated-office-basic-software-installed-free-bag-charger-free-wireless-mouse-free-extension-284926021.html,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/0629482/1.jpg?8385
HP Chromebook 11 G6  - Intel Celeron  Dual-core - Storage 16GB/4GB -WiFi - Camera - Type C- Chrome OS - Refurb  (6 Months WRTY),8599,No Ratings,https://www.jumia.co.ke/hp-chromebook-11-g6-intel-celeron-dual-core-storage-16gb4gb-wifi-camera-type-c-chrome-os-refurb-6-months-wrty-271824615.html,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/6428172/1.jpg?4175
